Gene,Rep1,Rep2,avgatsglevel,FPKM cellexpress,LOG(FPKM+0.01),Curve
FBgn0034415,-3.9993,-2.9933,-3.3172,0,-2,0
FBgn0033392,-2.0079,-3.6919,-3.3164,5.35835,0.729840822755848,1
FBgn0052181,-2.2129,-3.7094,-3.3163,0.478473,-0.31115943660248,0
FBgn0034232,-5.0506,-0.86651,-3.3157,27.7685,1.44370879074245,1
FBgn0261633,-4.3204,-2.167,-3.3151,0.5,-0.292429823902064,0
FBgn0013746,-2.0251,-3.7519,-3.3121,46.3293,1.6659494690648,1
FBgn0036199,-6.189,-0.54592,-3.3114,21.0323,1.32309320804425,1
FBgn0053290,-4.3386,-1.7754,-3.3097,0.0700531,-1.09662184567065,0
FBgn0259707,-2.3292,-3.2638,-3.3092,1.0088495,0.008110036659289,1
FBgn0050390,-2.2259,-3.6379,-3.3077,10.616235,1.02637941613562,1
FBgn0030506,-1.9579,-4.4166,-3.3068,12.9795,1.11359243425854,1
FBgn0031749,-2.3468,-3.1214,-3.3005,0.0705995,-1.09366765233777,0
FBgn0034791,-2.5032,-3.4875,-3.3004,43.5565,1.63915267144041,1
FBgn0031391,-3.7469,-2.2088,-3.2999,10.891935,1.03750358832959,1
FBgn0261523,-1.2937,-4.7076,-3.298,0,-2,0
FBgn0283467,-5.3955,-0.95388,-3.2915,11,1.04178731897175,1
FBgn0028342,-1.5627,-4.4916,-3.2876,234.9315,2.37095973720799,1
FBgn0015904,-4.1724,-1.9526,-3.2867,0.04598995,-1.25188992033738,0
FBgn0010300,-2.6295,-2.3754,-3.286,50.53175,1.70365027522112,1
FBgn0053635,-3.5035,-2.5391,-3.2837,7.81317,0.893382767707324,1
FBgn0024909,-3.3951,-2.2349,-3.2833,19.30765,1.28595429319191,1
FBgn0033449,-3.0175,-2.9727,-3.2821,4.18489,0.622720577079056,1
FBgn0041147,-4.2218,-1.5834,-3.2814,5.433505,0.735878626167124,1
FBgn0036126,-1.7307,-3.0235,-3.2811,25.9988,1.41512031507935,1
FBgn0030217,-3.1097,-2.7066,-3.2765,5.400985,0.733276330009784,1
FBgn0028984,-3.8612,-1.5294,-3.2761,144.0622,2.1585801879524,1
FBgn0011604,-3.5758,-2.0343,-3.2748,50.70045,1.70509746445538,1
FBgn0036433,-0.85425,-5.0145,-3.2734,1.34064,0.130539607461785,1
FBgn0037814,-2.2271,-2.9797,-3.2724,9.627805,0.98397813505082,1
FBgn0035965,-4.0357,-1.9292,-3.2723,7.582195,0.880367354100005,1
FBgn0028664,-5.9756,-0.51622,-3.2671,9.669835,0.985867954498451,1
FBgn0026317,-3.6923,-1.9261,-3.2669,17.30825,1.23850400467084,1
FBgn0052557,-3.2066,-3.0131,-3.2654,0.52977,-0.267791256860859,0
FBgn0037936,-4.3766,-1.8822,-3.2651,0.01126755,-1.67228253749574,0
FBgn0038490,-1.6671,-4.3325,-3.2639,7.075795,0.850388583552246,1
FBgn0037535,-3.1673,-2.758,-3.2634,10.921695,1.03868750614678,1
FBgn0033199,-4.2402,-2.169,-3.2627,16.39715,1.21503314858705,1
FBgn0003227,-3.0555,-2.8594,-3.2579,4.442375,0.648591735530614,1
FBgn0261596,-1.8742,-4.6173,-3.252,1406.5,3.14814282425762,1
FBgn0264478,-3.4973,-2.6848,-3.2518,6.5,0.813580988568192,1
FBgn0039027,-2.6837,-2.8828,-3.2512,0.0183161,-1.54796656260355,0
FBgn0003159,-1.23,-4.9229,-3.2502,2.91787045,0.466551856506966,1
FBgn0052476,-3.2057,-2.5054,-3.2502,0.2304075,-0.619051987759955,0
FBgn0261562,-1.2426,-3.5776,-3.2438,12,1.07954300740291,1
FBgn0037087,-4.1973,-1.658,-3.2421,28.2862,1.45172811644867,1
FBgn0052720,-4.1694,-2.3888,-3.2417,0.0515975,-1.21043691378099,0
FBgn0052484,-4.3881,-1.7012,-3.2394,41.86745,1.6219802287698,1
FBgn0034437,-4.1196,-1.796,-3.2391,0.0622951,-1.14089113721552,0
FBgn0035603,-3.0009,-2.8946,-3.239,79.35155,1.89961014137739,1
FBgn0085220,-3.7978,-2.2296,-3.239,24.04855,1.38126944902315,1
FBgn0085482,-2.6341,-3.1414,-3.2377,0.2628015,-0.564153246039269,0
FBgn0266525,-1.5182,-3.7499,-3.2361,8,0.903632516084238,1
FBgn0008635,-3.8156,-2.0716,-3.2344,143.1905,2.15594453436054,1
FBgn0003495,-4.2941,-1.9121,-3.2299,73.27355,1.86500649925242,1
FBgn0032321,-2.2514,-3.8198,-3.2297,22.35185,1.34950772996376,1
FBgn0031267,-3.3283,-3.2143,-3.2292,33.7006,1.52776648240439,1
FBgn0032515,-2.1969,-3.1447,-3.2289,11.97588,1.07866992532119,1
FBgn0032600,-3.5635,-2.6405,-3.2276,34.8938,1.54287271146326,1
FBgn0036349,-4.9223,-1.605,-3.2272,0,-2,0
FBgn0061356,-4.1797,-1.5555,-3.2264,2.874495,0.460069790486294,1
FBgn0036685,-4.2336,-1.7053,-3.2219,45.9606,1.66248017212074,1
FBgn0004908,-0.61391,-5.2396,-3.2215,21.83255,1.33930333853279,1
FBgn0017581,-0.81433,-4.8262,-3.2184,254.769,2.40616362868697,1
FBgn0002645,-3.0472,-2.7404,-3.2162,56.05505,1.74869221380165,1
FBgn0032295,-2.7444,-2.8817,-3.2156,17.8122,1.25096131299417,1
FBgn0032732,-2.8613,-3.0643,-3.2129,24.94405,1.39714104093782,1
FBgn0053775,-6.8638,0.26879,-3.2119,0.0290411,-1.40847795439674,0
FBgn0267351,-3.7937,-2.3859,-3.2092,11,1.04178731897175,1
FBgn0035335,-2.4829,-2.795,-3.2088,36.7307,1.56514742641838,1
FBgn0038964,-1.3801,-4.6455,-3.2083,129.4206,2.11203696443222,1
FBgn0028734,-4.5905,-1.5698,-3.2073,58.85285,1.76984128578447,1
FBgn0034451,-1.0049,-5.0523,-3.2072,42.79425,1.63148689190835,1
FBgn0033650,-3.0722,-2.9939,-3.2062,0,-2,0
FBgn0016794,-1.4867,-3.8447,-3.2041,42.84895,1.63204152706998,1
FBgn0032194,-4.0296,-2.2819,-3.2023,20.77565,1.31776361012678,1
FBgn0259151,-0.91655,-4.5827,-3.1963,0.1286192,-0.858176611884741,0
FBgn0022153,-1.0236,-4.4008,-3.1962,32.0906,1.50651314998287,1
FBgn0004643,-3.6152,-2.3695,-3.1953,37.803,1.57764113469553,1
FBgn0262893,-2.2912,-3.6788,-3.194,0,-2,0
FBgn0034187,-0.32971,-5.6509,-3.1927,1.5288715,0.187202356562556,1
FBgn0259111,-3.7126,-1.191,-3.1913,15.007896,1.17660909248204,1
FBgn0266723,-4.2385,-0.80324,-3.1906,24,1.38039216005703,1
FBgn0028962,-1.0475,-4.6211,-3.1901,12.959,1.11290649025331,1
FBgn0026619,-1.0364,-4.2151,-3.189,13.10565,1.11778981870968,1
FBgn0014930,-1.8873,-4.1073,-3.188,35.37295,1.54879403872951,1
FBgn0037239,-3.9019,-2.3165,-3.1872,40.0403,1.60260577355026,1
FBgn0283477,-2.6692,-2.4321,-3.1863,350.203,2.54433226317369,1
FBgn0010825,-4.0042,-1.1505,-3.1861,11.98386,1.07895897516857,1
FBgn0263599,-0.61651,-5.1479,-3.1826,27.5,1.43949059038968,1
FBgn0014868,-3.06,-3.2359,-3.1817,223.6585,2.34960482522558,1
FBgn0024734,-2.0397,-3.3485,-3.1815,30.4664,1.48396366501427,1
FBgn0261722,-2.2842,-3.4989,-3.1804,41,1.61288976928748,1
FBgn0032109,-2.89,-2.5814,-3.176,0.04611205,-1.25094386447379,0
FBgn0051374,-1.3972,-4.3802,-3.1757,1.0652495,0.031509249275614,1
FBgn0085334,-1.8145,-3.8188,-3.1707,4.9765015,0.697795954017361,1
FBgn0032477,-1.0394,-3.8947,-3.1704,21.51055,1.33285336638621,1
FBgn0037815,-3.4182,-2.2045,-3.1665,20.45455,1.3110021992786,1
FBgn0037138,-1.7203,-3.658,-3.1628,47.6547,1.67819686393208,1
FBgn0260776,-2.4615,-3.1974,-3.1614,0.01629635,-1.58010452850138,0
FBgn0032479,-4.1096,-1.8987,-3.1611,48.52835,1.68608500895359,1
FBgn0038476,-1.9905,-4.5404,-3.1609,50.67985,1.7049210060731,1
FBgn0034573,-2.6789,-2.7682,-3.1591,44.97575,1.65307496540977,1
FBgn0000181,-0.826,-3.6581,-3.1563,711.026,2.85189158976711,1
FBgn0037579,-4.9236,-1.385,-3.1561,1.199774,0.082704246580766,1
FBgn0034878,-4.1951,-2.2403,-3.1555,37.22715,1.57097643421483,1
FBgn0035462,-4.6267,-0.48394,-3.1545,5.71278,0.757607050709629,1
FBgn0261806,-4.4602,-1.5299,-3.153,0,-2,0
FBgn0023542,0.43838,-5.6294,-3.1503,45.19745,1.65521001063611,1
FBgn0001206,-1.6626,-2.6284,-3.1479,6.40612,0.807272477914896,1
FBgn0035106,-0.97932,-4.519,-3.1438,7.65956,0.884770449339684,1
FBgn0034087,-0.49319,-5.8475,-3.142,37.2431,1.5711624182085,1
FBgn0264836,-5.0066,-0.83659,-3.1415,0,-2,0
FBgn0001133,-2.4552,-3.6023,-3.1413,21.90955,1.3408316340038,1
FBgn0033579,-4.966,-1.4667,-3.1409,0.2035036,-0.670594797702406,0
FBgn0031500,-1.0858,-4.0779,-3.138,13.142795,1.119018051236,1
FBgn0261086,-4.1666,-1.8622,-3.1376,0.248852,-0.586948475126366,0
FBgn0060296,-3.2153,-2.2977,-3.1374,0.9301735,-0.026791994124116,0
FBgn0086757,-2.5612,-2.6373,-3.132,15.7635,1.1979280701224,1
FBgn0031146,-2.1153,-3.3372,-3.1316,2.08804,0.32181376394032,1
FBgn0038243,-1.3385,-3.8772,-3.131,33.3641,1.52340956290285,1
FBgn0052177,-3.2772,-2.2322,-3.1293,20.5256,1.31250739639748,1
FBgn0036601,-2.1594,-3.3373,-3.1261,0.1174739,-0.894578726965833,0
FBgn0032929,-2.1539,-3.4605,-3.126,11.3958,1.05712575198888,1
FBgn0040232,-2.0786,-3.6749,-3.1254,12.14495,1.08475317669077,1
FBgn0033661,-4.1714,-1.658,-3.1242,6.22622,0.794921427732438,1
FBgn0035025,-2.8302,-2.8025,-3.1234,9.303635,0.969119213992676,1
FBgn0266465,-2.5305,-3.9991,-3.1231,39.5,1.59670702968145,1
FBgn0001186,-2.1114,-4.4133,-3.1212,116.5716,2.06663001140891,1
FBgn0052736,-2.0775,-3.2229,-3.1205,11.9153,1.07646931322207,1
FBgn0035356,-5.0449,-1.1547,-3.1197,12.083195,1.08254105582824,1
FBgn0028515,-2.2765,-2.8583,-3.1176,132.6825,2.12284637651429,1
FBgn0030989,-2.8198,-2.2058,-3.1166,0.8083195,-0.087077099756942,0
FBgn0038320,-1.609,-4.0074,-3.1117,63.07475,1.79992438632338,1
FBgn0259224,-3.453,-2.1892,-3.1105,29.64852,1.47214947535487,1
FBgn0039627,-2.5796,-2.3806,-3.1068,16.82485,1.22620925113917,1
FBgn0038849,-4.3825,-1.4924,-3.1027,0.0688705,-1.10308540595282,0
FBgn0039859,-0.23256,-5.3941,-3.1006,8.614095,0.935713531904414,1
FBgn0002775,-2.1611,-3.3668,-3.0991,18.05615,1.25686561178049,1
FBgn0003701,-1.6427,-3.8644,-3.0977,7.23922,0.860291279961395,1
FBgn0030060,-3.6823,-1.8448,-3.0965,35.80855,1.55410800083895,1
FBgn0001257,-2.0097,-3.4112,-3.0955,240.4525,2.38104735799507,1
FBgn0260856,-4.028,-2.2627,-3.0931,24.71555,1.39314596090859,1
FBgn0032197,-2.7522,-2.4768,-3.0927,8.00923,0.904132669680013,1
FBgn0031268,-3.9482,-1.4886,-3.0899,8.62282,0.936152685678711,1
FBgn0038272,-3.3016,-2.1622,-3.0875,30.89135,1.48997745304113,1
FBgn0032175,-3.4366,-2.1244,-3.0861,0.02011185,-1.52126256165396,0
FBgn0266962,-4.8773,-0.86689,-3.0848,0,-2,0
FBgn0036255,-2.7668,-2.7277,-3.0827,5.07594,0.706371232398357,1
FBgn0002936,-4.7188,-1.0133,-3.0826,0.301128,-0.507060902750842,0
FBgn0002638,-3.9477,-1.7436,-3.0803,98.9847,1.99561194386655,1
FBgn0030641,-3.1507,-2.418,-3.0795,16.2001,1.20978569401657,1
FBgn0028577,0.63359,-5.2552,-3.0785,68.4686,1.83555487289442,1
FBgn0024251,-2.0049,-2.8134,-3.0772,11.902535,1.07600418964089,1
FBgn0052811,-2.6581,-2.5406,-3.0762,0,-2,0
FBgn0026432,-3.2822,-2.1148,-3.0738,4.38093,0.642556513657325,1
FBgn0038874,-4.812,-1.1286,-3.0731,1.1567986,0.066995899355558,1
FBgn0086656,-2.532,-2.2835,-3.0727,94.40945,1.97506146630641,1
FBgn0050054,-2.9184,-1.5048,-3.068,8.673725,0.938706061572617,1
FBgn0013531,-1.2508,-4.1924,-3.0674,17.0459,1.23187464105336,1
FBgn0066084,-0.97574,-4.3276,-3.0658,6629.69,3.82149387662614,1
FBgn0261020,-2.1909,-3.3478,-3.065,68.10885,1.83326730748096,1
FBgn0035392,-2.2745,-3.2222,-3.0641,3.329695,0.523706806372855,1
FBgn0030711,-3.0239,-2.3809,-3.0595,13.97015,1.1455118311967,1
FBgn0037356,-1.4663,-4.3213,-3.0579,23.1777,1.3652576728792,1
FBgn0032359,-2.8421,-2.6155,-3.0576,0.0891472,-1.00371954612555,0
FBgn0035782,-2.5416,-2.8504,-3.0574,0.0695216,-1.0995148903791,0
FBgn0036710,-1.6909,-3.9599,-3.0567,29.25165,1.46629881138914,1
FBgn0032981,-5.0172,-1.0223,-3.0564,17.8,1.25066391946324,1
FBgn0020309,-2.8119,-2.8773,-3.0541,63.26685,1.80124485131028,1
FBgn0037061,-0.79608,-5.0298,-3.0541,18.32115,1.26318971116995,1
FBgn0033863,-3.9911,-1.6126,-3.054,0.10620525,-0.934774250650297,0
FBgn0015521,-2.4294,-2.8068,-3.0503,2865.095,3.45714054256344,1
FBgn0036747,-3.3188,-2.0768,-3.0502,0.022531145,-1.48770065056904,0
FBgn0050466,-4.7674,-0.6915,-3.0498,2.68957,0.431294593233297,1
FBgn0035425,-2.7858,-2.7276,-3.0496,53.6734,1.72984001376447,1
FBgn0037574,-3.0785,-2.8728,-3.0485,7.68632,0.886283116636957,1
FBgn0038805,-1.8649,-3.5695,-3.0475,58.75055,1.76908585214285,1
FBgn0032618,-2.4663,-2.9121,-3.0456,3.92277,0.594698548328983,1
FBgn0083167,-1.5979,-3.9202,-3.0399,171.7065,2.23481202791957,1
FBgn0038369,-3.0916,-2.375,-3.039,75.19775,1.87626259602795,1
FBgn0032481,-1.9829,-4.1802,-3.0386,5.983225,0.777660582456063,1
FBgn0002914,-2.3975,-2.7276,-3.0384,50.4203,1.70269155169982,1
FBgn0036892,-3.8635,-1.3283,-3.0383,31.203,1.49433551236386,1
FBgn0032979,-3.2688,-3.3,-3.0379,53.4761,1.72824093197188,1
FBgn0266720,-2.3442,-3.4463,-3.0376,69.5,1.84204728850964,1
FBgn0086378,-2.075,-3.4846,-3.0353,21.0015,1.3224570575687,1
FBgn0250786,-5.3413,-5.409,-3.0348,27.2205,1.43505561582573,1
FBgn0035411,-1.827,-2.8099,-3.033,11.359845,1.0557545441861,1
FBgn0030066,-1.9293,-3.79,-3.0322,12.855795,1.10943662719197,1
FBgn0003511,-0.921,-4.0657,-3.0313,21.94245,1.34148299665575,1
FBgn0014411,-3.5797,-2.4175,-3.0291,35.5838,1.55137435583003,1
FBgn0040252,-3.0277,-2.247,-3.0274,0.344556,-0.45031516084693,0
FBgn0250824,-1.5051,-3.9694,-3.0253,1.4473,0.16354896490181,1
FBgn0034065,-1.6975,-3.5758,-3.0229,20.0351,1.3020082271787,1
FBgn0033750,-5.9485,-0.12857,-3.0198,7.85724,0.895822399067796,1
FBgn0035980,-1.9736,-2.6804,-3.0197,5.51086,0.742006734280444,1
FBgn0034663,-2.7954,-2.5046,-3.0187,0.0119667,-1.65823518110569,0
FBgn0263387,-3.6953,-1.5568,-3.017,0,-2,0
FBgn0033761,-4.3194,-1.1439,-3.0169,46.29605,1.66563773637356,1
FBgn0051146,-2.53,-2.7559,-3.0148,0.0262918,-1.44019149113587,0
FBgn0038461,-1.8102,-3.2535,-3.0096,17.2314,1.23657252759013,1
FBgn0004179,-1.9741,-3.2843,-3.0055,29.39825,1.46846918166599,1
FBgn0050065,-3.215,-2.0691,-3.0052,0.114306,-0.905507908333393,0
FBgn0031661,-3.3581,-2.2804,-3.0033,34.7348,1.54088981611199,1
FBgn0033781,-3.9812,-1.618,-3.0033,34.35655,1.53613593623479,1
FBgn0051158,-3.0194,-2.8315,-2.9993,20.53835,1.31277695445225,1
FBgn0029656,-3.2059,-2.8141,-2.9979,0.275926,-0.543746351311742,0
FBgn0053082,-1.7892,-2.4719,-2.9967,1.5402465,0.190400759511068,1
FBgn0033233,-1.8899,-3.0356,-2.9958,5.42068,0.734854212969644,1
FBgn0032284,-3.9634,-1.5104,-2.9936,0.0550115,-1.18700981343741,0
FBgn0260795,-2.8255,-2.3508,-2.9933,0.808033,-0.087229176244541,0
FBgn0053272,-1.4155,-3.9781,-2.9932,0,-2,0
FBgn0033475,-4.5414,-0.98215,-2.993,15.1691,1.18124602211143,1
FBgn0085307,-2.5671,-2.5584,-2.991,0.454828,-0.332707719087529,0
FBgn0001235,-5.2108,-1.1744,-2.9907,0.14788885,-0.801648538480952,0
FBgn0262601,-4.2227,-1.2327,-2.9892,250,2.39795738010389,1
FBgn0039336,-2.1912,-3.148,-2.9891,7.763575,0.890620793022762,1
FBgn0038046,-3.5665,-2.2908,-2.9875,50.02775,1.69929777295277,1
FBgn0033564,-4.0353,-1.2607,-2.9859,4.783655,0.680666774589619,1
FBgn0001084,-4.3524,-1.5368,-2.9816,2.6715,0.428377801299087,1
FBgn0038115,-1.457,-3.9049,-2.9801,0.587042,-0.223995116564686,0
FBgn0033427,-2.2694,-3.2867,-2.9767,8.622895,0.936156458715175,1
FBgn0266284,-2.8126,-2.1989,-2.9766,29.5,1.46996920949996,1
FBgn0039757,-1.9111,-3.2373,-2.9765,5067.605,3.70480361297407,1
FBgn0052750,-1.2407,-3.601,-2.9765,0,-2,0
FBgn0014073,-0.33677,-2.4733,-2.9749,0.07784935,-1.05626144751482,0
FBgn0050109,-3.2395,-2.7165,-2.9733,18.0893,1.2576617786252,1
FBgn0038608,-5.7053,-0.2867,-2.9715,13.7106,1.13737310342551,1
FBgn0036787,-3.083,-2.0684,-2.9689,0,-2,0
FBgn0034936,-2.0494,-2.8371,-2.9673,71.86225,1.85656124089527,1
FBgn0086712,-2.9749,-1.5278,-2.9663,42.0415,1.62378149193189,1
FBgn0039360,-1.584,-3.4353,-2.9661,24.46335,1.38869342120854,1
FBgn0039419,-4.6118,-1.2714,-2.9645,33.315,1.5227701580859,1
FBgn0034091,-4.4541,-0.98203,-2.9638,24.1601,1.38327844723671,1
FBgn0003527,-1.9285,-3.7406,-2.9624,1.239788,0.096836350417161,1
FBgn0035240,-2.7856,-2.089,-2.9624,0.190873,-0.697078434277325,0
FBgn0034564,-0.98042,-4.2428,-2.96,62.68695,1.79724641434925,1
FBgn0015288,-3.0255,-2.1637,-2.9597,1092.5955,3.0384633823525,1
FBgn0036419,-2.0039,-3.5862,-2.9597,12.412965,1.09422526165863,1
FBgn0034876,-2.2029,-3.0979,-2.9591,44.15855,1.64511314213058,1
FBgn0017429,-2.6351,-2.7688,-2.9585,25.5068,1.40682620964628,1
FBgn0085337,-2.6365,-2.6812,-2.9573,0,-2,0
FBgn0037299,-3.7815,-1.9235,-2.9572,46.8207,1.67053064942985,1
FBgn0003660,-2.955,-2.9747,-2.957,255.356,2.40716307383839,1
FBgn0039861,-0.68897,-4.4103,-2.9557,9.10614,0.959810986183699,1
FBgn0035233,-3.9953,-1.9145,-2.9546,10.95667,1.04007477523469,1
FBgn0002566,-1.32,-4.0668,-2.9541,23.61475,1.37336722144818,1
FBgn0002778,-3.5607,-1.8671,-2.953,47.66215,1.67826473892264,1
FBgn0032877,-3.9318,-1.221,-2.9523,13.28435,1.12366710824794,1
FBgn0033287,-5.883,-0.15383,-2.9505,0.1034335,-0.945258667519,0
FBgn0051088,-3.5033,-1.6536,-2.9498,0.1974505,-0.683085514091314,0
FBgn0013773,-3.9391,-1.4615,-2.9488,2.1788316,0.340212349962612,1
FBgn0037345,-3.6108,-1.6859,-2.9441,17.30465,1.23841371710379,1
FBgn0266170,-4.3253,-1.4863,-2.9434,8,0.903632516084238,1
FBgn0051612,-2.7544,-2.2148,-2.9422,1.6800185,0.227891458698845,1
FBgn0038056,-3.2725,-1.9474,-2.9413,16.5034,1.21783650083498,1
FBgn0261458,-2.933,-2.7097,-2.9408,213.5,2.32941822054659,1
FBgn0261627,-3.3011,-1.9942,-2.9376,0,-2,0
FBgn0053246,-1.9638,-3.5096,-2.9375,0,-2,0
FBgn0025790,-1.7492,-3.5095,-2.9356,30.95175,1.49082549961629,1
FBgn0025678,-1.1008,-3.8242,-2.9326,386.2135,2.58683869515499,1
FBgn0038376,-5.3291,-0.052184,-2.9318,64.2696,1.8080731655659,1
FBgn0002673,-3.2393,-2.3233,-2.9316,2.37405,0.37731535949789,1
FBgn0037540,-1.9383,-2.5909,-2.9311,2.38319,0.37897717946422,1
FBgn0030808,-1.0048,-3.9165,-2.9283,27.32985,1.43679612748305,1
FBgn0035721,-1.8274,-3.4977,-2.9272,14.338865,1.15681754959045,1
FBgn0002069,-1.1591,-4.3302,-2.927,195.298,2.29072003276403,1
FBgn0024329,-2.6072,-2.5033,-2.9268,36.508,1.56250698428536,1
FBgn0037734,-1.8655,-3.1819,-2.9249,13.1188,1.1182250324722,1
FBgn0051673,-6.6595,0.40991,-2.9245,78.30185,1.89382748364441,1
FBgn0015376,-1.525,-3.8052,-2.9238,6.70429,0.827000095130616,1
FBgn0014002,-2.0357,-2.9245,-2.9179,647.5735,2.81129577468566,1
FBgn0039210,-4.1767,-1.2507,-2.9166,9.249575,0.966591053702388,1
FBgn0033484,-2.49,-2.8917,-2.9152,0.0921609,-0.990715289752942,0
FBgn0035383,-2.2288,-2.8127,-2.915,20.5551,1.31313082565373,1
FBgn0036156,-3.8869,-1.4465,-2.9148,0.0182004,-1.54974473151891,0
FBgn0000996,-2.359,-1.9553,-2.9136,27.6146,1.44129599822075,1
FBgn0038360,-3.6987,-1.4594,-2.9133,22.3991,1.35042441463936,1
FBgn0037743,-1.8676,-3.2599,-2.9101,14.2203,1.15321405587987,1
FBgn0037290,-3.3727,-1.6436,-2.9054,0.5874645,-0.223687894416869,0
FBgn0261060,-3.4594,-1.824,-2.9026,0.4419795,-0.344881262619545,0
FBgn0069923,-2.0314,-3.1083,-2.9023,12.75905,1.10615858754493,1
FBgn0038847,-3.0109,-2.1076,-2.901,0,-2,0
FBgn0265959,-2.0229,-3.1778,-2.8966,0,-2,0
FBgn0033555,-0.96969,-3.9541,-2.8962,2674.57,3.4272555927111,1
FBgn0036019,-1.8185,-3.3276,-2.8961,0.98508,-0.002142002508645,0
FBgn0032694,-3.9775,-1.7766,-2.896,54.4337,1.73594763223629,1
FBgn0011589,-4.5931,-1.0782,-2.8959,0.1168995,-0.896540089076838,0
FBgn0020306,-3.3731,-1.5624,-2.8947,37.78635,1.57744986196959,1
FBgn0036237,-2.7158,-2.3477,-2.8941,115.9955,2.06447858028748,1
FBgn0032925,-2.3304,-2.1154,-2.8923,33.2033,1.521312028281,1
FBgn0051855,-2.3276,-3.1344,-2.8921,14.36605,1.15763957458272,1
FBgn0035488,-5.0896,-0.67268,-2.8921,14.15715,1.15128249218375,1
FBgn0037252,-4.5681,-1.0797,-2.8919,26.8228,1.42866599362241,1
FBgn0035510,-4.1705,-1.1673,-2.8907,0.1361915,-0.835077877791369,0
FBgn0262114,-1.4187,-3.2459,-2.8903,46,1.6628522332648,1
FBgn0037018,-3.0658,-1.9573,-2.8901,16.10595,1.20725591131266,1
FBgn0038294,-1.2797,-3.4225,-2.8862,0.0958345,-0.97537273761983,0
FBgn0028567,-2.7459,-1.7942,-2.886,0.0636895,-1.13259439025394,0
FBgn0036824,-3.1871,-1.876,-2.8855,177.2875,2.24870261183408,1
FBgn0029724,-1.3923,-3.5441,-2.8851,0.0329704,-1.36683060356571,0
FBgn0035879,-3.0331,-2.5137,-2.8828,22.1657,1.34587733769606,1
FBgn0004054,-2.1243,-3.1771,-2.8827,0,-2,0
FBgn0036726,-2.6924,-2.3152,-2.8797,65.39525,1.81561261001416,1
FBgn0024804,-2.983,-1.6758,-2.8754,23.59245,1.37295708628598,1
FBgn0043470,-3.7808,-1.4126,-2.874,0,-2,0
FBgn0259162,-6.7668,-0.030526,-2.873,0.11799495,-0.892807164964622,0
FBgn0050278,-3.6629,-1.8492,-2.8711,0.0171436,-1.56633255326983,0
FBgn0029716,-2.0657,-3.2498,-2.8708,0.04193735,-1.28452021315372,0
FBgn0000216,-2.8424,-2.3114,-2.8705,0.02991285,-1.39888726006159,0
FBgn0010173,-1.0288,-3.4529,-2.87,152.4425,2.18313455055973,1
FBgn0004882,-3.9306,-1.3866,-2.8698,0.43871,-0.348034251624882,0
FBgn0038763,-2.6944,-2.2854,-2.8679,26.5511,1.42424605691728,1
FBgn0086917,-1.4639,-3.5571,-2.8679,0,-2,0
FBgn0028894,-5.1095,-0.67822,-2.8662,42.69845,1.63051381004396,1
FBgn0003525,-0.41498,-4.5557,-2.8641,128.2571,2.10811527585472,1
FBgn0050487,-3.6029,-1.4645,-2.8641,0.4406025,-0.346206403084463,0
FBgn0005624,-4.1872,-1.026,-2.8615,8.57313,0.933645690394561,1
FBgn0035600,-1.6998,-2.7701,-2.8614,164.441,2.21603651870138,1
FBgn0029950,-3.4925,-1.5152,-2.8611,1.5572987,0.195151773366744,1
FBgn0000052,-4.2037,-1.2593,-2.8579,49.3831,1.69366628412155,1
FBgn0033421,-1.9671,-3.1307,-2.8577,22.53775,1.35310321089969,1
FBgn0038470,-3.2961,-1.9273,-2.8577,9.13851,0.961350367129723,1
FBgn0037650,-5.4517,-0.14231,-2.8577,0,-2,0
FBgn0035515,-3.2641,-1.3426,-2.857,13.85395,1.14188698343615,1
FBgn0036812,-3.1649,-2.0497,-2.8554,4.070825,0.610747971111444,1
FBgn0262530,-3.8986,-1.3596,-2.8527,0,-2,0
FBgn0047135,-3.6736,-1.7418,-2.8523,135.49,2.13193929521042,1
FBgn0034903,-3.2097,-1.7877,-2.8512,0.09268515,-0.98849235814927,0
FBgn0010247,-1.8831,-3.1569,-2.846,4.178695,0.622078738341788,1
FBgn0037294,-2.0843,-3.0435,-2.8454,0.0369634,-1.32824046909037,0
FBgn0038966,-0.78011,-4.1748,-2.8453,20.46515,1.31122709206536,1
FBgn0011745,-1.7561,-3.2517,-2.8436,107.5835,2.03178603527646,1
FBgn0037766,-2.6608,-2.2065,-2.8415,0.01154495,-1.66665450945444,0
FBgn0034908,-2.4894,-1.7608,-2.8398,18.56905,1.26902350350553,1
FBgn0036711,-2.1488,-2.8198,-2.8388,0,-2,0
FBgn0038315,-3.3209,-1.8191,-2.8383,0.1040118,-0.943050197701419,0
FBgn0037007,-1.9301,-2.8183,-2.8363,42.15825,1.62498557798632,1
FBgn0037513,-3.458,-1.8112,-2.8354,24.34264,1.38654604872452,1
FBgn0027507,-2.2792,-2.9953,-2.833,19.5585,1.29155753660895,1
FBgn0263114,-3.464,-1.9292,-2.8322,0,-2,0
FBgn0038196,-1.2397,-3.2468,-2.8308,49.24515,1.69245164599404,1
FBgn0032646,-5.052,-0.44965,-2.8304,49.1769,1.69184945205072,1
FBgn0051225,-6.0053,0.078135,-2.8291,0,-2,0
FBgn0026570,-6.0061,0.27552,-2.8284,20.4796,1.31153348014407,1
FBgn0011591,-3.6802,-2.1284,-2.8276,4.24295,0.628690276941218,1
